,ID,Username,Date,Tweet,Hashtags,RT,SA,Float
0,1.2266965737126461e+18,samuel_polly,Mon Feb 10 02:37:08 +0000 2020,perjuangan bukti bhwa kartu menutupi uang jiwasraya pilpres dll tujuan menyebar konten kebencian isu bohong mempropaganda mengadu domba masyarakat ajh menggoreng berita isu bohong tjuanmu raja isu bohong,,0.0,Netral,0.49028879404067993
0,1.2266963823097856e+18,PILPRES__2014,Mon Feb 10 02:36:23 +0000 2020,hello kak juniordanyw,,0.0,Netral,0.6010496020317078
0,1.2266960613406351e+18,Gaekgariskeras,Mon Feb 10 02:35:06 +0000 2020,duet prabowo puan dirancang anies gatot dinilai lawan terberat pilpres lama ayo beranda,,378.0,Positif,0.8624246716499329
0,1.226696027832406e+18,bintangku206,Mon Feb 10 02:34:58 +0000 2020,lindungi pemerintah iya allah pilpres menang jujur menang curang hancurkan iya allah dewan pakar icmi beragam muncul kepemimpinan nasional rapuh,,2.0,Positif,0.9779737591743469
0,1.226695222463058e+18,KingTukijan_01,Mon Feb 10 02:31:46 +0000 2020,rosaa diesel octa esq wkwkwk togog dungu pikir teman,,1.0,Positif,0.9634682536125183
0,1.226695176313131e+18,boxfiber,Mon Feb 10 02:31:35 +0000 2020,sticker oneway mobil kampanye,jakarta; tangerang; kampanye; politik; LSM; caleg; pileg; pilpres; pilkada; ,0.0,Negatif,0.002979329787194729
0,1.2266951058739937e+18,SamuraiJack_01,Mon Feb 10 02:31:18 +0000 2020,rosaa diesel octa esq wkwkwk togog dungu pikir teman teman percaya ma omongan lu teman teman deh percaya malu togog ojol tertawa tertawa tertawa nama jaman pilpres,,1.0,Netral,0.5683588981628418
0,1.226694589668479e+18,Mazmoer2013,Mon Feb 10 02:29:15 +0000 2020,murfi iya makanya pilpres jujur uang bicara kawan kelompok menguasai keuangan,,0.0,Positif,0.976938009262085
0,1.226693221398524e+18,PemburuDajjal07,Mon Feb 10 02:23:49 +0000 2020,capres demokrat menang pilpres as nop gunanya pilpres ri pemenangnya dipasti,,48.0,Negatif,0.01920807734131813
0,1.226693071095595e+18,PemburuDajjal07,Mon Feb 10 02:23:13 +0000 2020,intervensi china as dan antek aseng pilpres ri dicegah mendorong kpk tetapkan stat,,30.0,Negatif,0.07956792414188385
0,1.226693063575081e+18,inilahdotcom,Mon Feb 10 02:23:11 +0000 2020,sandi cerita pengalaman gagal pilpres,,0.0,Positif,0.7626884579658508
0,1.226693003118547e+18,PemburuDajjal07,Mon Feb 10 02:22:57 +0000 2020,rangka ahy ahok menang pilpres operasi pencegahan pergantian yai penggusuran abang teliksand,,31.0,Negatif,0.25697219371795654
0,1.2266929518220657e+18,highwaylive_id,Mon Feb 10 02:22:45 +0000 2020,jo tv tv favorit saya tapi pilpres kasihan jadi tv pesanan,rindukamuyangdulu; ,1.0,Negatif,0.3945382833480835
0,1.226692893122777e+18,GnpfBullshit212,Mon Feb 10 02:22:31 +0000 2020,gegara kalah pilpres kadrun bodoh biadab bu risma kontestasi politik hina,,0.0,Negatif,0.0912160724401474
0,1.2266927341755843e+18,PemburuDajjal07,Mon Feb 10 02:21:53 +0000 2020,hasil pilpres pemilihan menjadikan banteng penguasa rezim namun manuver ki lurah jend merah via p,,22.0,Netral,0.6019278168678284
0,1.2266923015833395e+18,APandawuli,Mon Feb 10 02:20:10 +0000 2020,hukum jalan bro penjahat kelamin polisi nggk takut timses jokowi pilpres selesai,,0.0,Positif,0.8460633158683777
0,1.2266917952385475e+18,TheendTo,Mon Feb 10 02:18:09 +0000 2020,vandi matrix mei meyniejt dimasa pilpres ngajak golput pendukung buta,,0.0,Positif,0.9798151254653931
0,1.2266914621395436e+18,didin_amagai,Mon Feb 10 02:16:50 +0000 2020,official merajut orang terpecah beda pendapat akibat pilpres merajut tujuan biar perbedaan gitu kah hubungannya katredal istiqlal dibangun trowongan jalan kaki merajut,,0.0,Negatif,0.057164937257766724
0,1.2266912691679437e+18,paudradikul,Mon Feb 10 02:16:04 +0000 2020,syaff interospeksi pak bicara isu bohong hoex isu bohong hoex sndr nyebar isu bohong kampanye,,1.0,Negatif,0.002454223111271858
0,1.2266906066818703e+18,abumalikha0528,Mon Feb 10 02:13:26 +0000 2020,t kalangan menyangsikan kemampuan jokowi penuhi janji pilpres janji pilpres penuhi jokowi,,47.0,Positif,0.7401610612869263
0,1.2266888420626555e+18,PILPRES__2014,Mon Feb 10 02:06:25 +0000 2020,siang kak juniordanyw,,0.0,Netral,0.6010496020317078
0,1.226688128955515e+18,Ridoo_Wibowo,Mon Feb 10 02:03:35 +0000 2020,formula e panggung anies pilpres kemarin sara hamburkan apbd sendiri gubernur presiden,,0.0,Negatif,0.01802857778966427
0,1.2266865987978568e+18,BungRayHasbi,Mon Feb 10 01:57:30 +0000 2020,alwii ps gerindra pengkhianat jokowi instruksikan partai koalisi rezim korup gerindra cegah panitia khusus jiwasr,,38.0,Positif,0.9748767614364624
0,1.226686567743279e+18,ashifa_nasution,Mon Feb 10 01:57:23 +0000 2020,peroleh informasi yayasan stie ibbi tim kampanye daerah,,10.0,Negatif,0.1369420886039734
0,1.2266840373909873e+18,santosi_m,Mon Feb 10 01:47:19 +0000 2020,waras dkung jae konstalasi pilpres kemarin pendukung waras waras saja,,0.0,Negatif,0.016173923388123512
0,1.226683729382269e+18,eapriana,Mon Feb 10 01:46:06 +0000 2020,orang sakit jiwa katanya dibilangnya tp kok katanya pada sakit jiwa pendukung kubu sebelah pilpres kemaren ya hmm,,0.0,Negatif,0.030717311426997185
0,1.2266834647091036e+18,Dazzliem,Mon Feb 10 01:45:03 +0000 2020,berdua mencalonkan pilpres pilih si,,4539.0,Positif,0.964853823184967
0,1.226682964718674e+18,HariesRegar,Mon Feb 10 01:43:04 +0000 2020,didalam tim sukses pilpres kaki tangan mereka tempatkan mengatur stategi pemenangan pasca kemenangan mengatur jalannya pemerintahan presiden menduduki jabatan,,0.0,Positif,0.983009397983551
0,1.2266828644832338e+18,dyah1955,Mon Feb 10 01:42:40 +0000 2020,tetep aman saudara laki laki coz mrk pendana pilpres,,0.0,Netral,0.593614935874939
0,1.2266814852534764e+18,Gun4w4nAhokers,Mon Feb 10 01:37:11 +0000 2020,perjuangan omdo modal dagangan pilpres,,0.0,Netral,0.6010496020317078
0,1.2266812843630756e+18,PILPRES__2014,Mon Feb 10 01:36:23 +0000 2020,sore kak juniordanyw,,0.0,Negatif,0.003010251559317112
0,1.2266807733877514e+18,bucharim,Mon Feb 10 01:34:21 +0000 2020,bacanya pilpres,,0.0,Negatif,0.3611280918121338
0,1.2266800759840686e+18,CalmEnrique,Mon Feb 10 01:31:35 +0000 2020,angka kemenangan pilpres segitu,,0.0,Negatif,0.19159916043281555
0,1.22667977251362e+18,YCH7168,Mon Feb 10 01:30:23 +0000 2020,jokowi beban pilpres lagi membiarkan pembangunan ger,,1.0,Negatif,0.0010373174445703626
0,1.226679168991056e+18,panembahansepuh,Mon Feb 10 01:27:59 +0000 2020,anies baswedan sulit maju pilpres minus dukungan partai bulungan lurah kuningan bg sandera par,,26.0,Positif,0.9043899178504944
0,1.2266791089957028e+18,panembahansepuh,Mon Feb 10 01:27:44 +0000 2020,pertarungan ki lurah vs pdip jiwasraya vs kpu terkait posisi yai dipertahankan vs diganti yai diganti peluang ah,,19.0,Positif,0.7733622789382935
0,1.2266789482028687e+18,panembahansepuh,Mon Feb 10 01:27:06 +0000 2020,kepentingan politik penguasa rezim boneka terbukti mengalahkan kepentingan bangsa negara k,,26.0,Positif,0.9606937766075134
0,1.22667890363e+18,panembahansepuh,Mon Feb 10 01:26:55 +0000 2020,ri jilid v menetapkan ahok tersangka korupsi sumber waras pelepasan lahan bus tj reklamasi dl,,33.0,Negatif,0.30758416652679443
0,1.2266788218158694e+18,panembahansepuh,Mon Feb 10 01:26:36 +0000 2020,kepastian ahok dikenal zhang wan xie cawapres ahy ditentukan hasil pilpres as nop capres pdemokat,,34.0,Negatif,0.0612279549241066
0,1.226678673022972e+18,MaulanaSB1,Mon Feb 10 01:26:00 +0000 2020,boumi sebenernye ude jokowi punye nyali ngadepin kunyuk kunyuk intoleran bang ditambah die milih wakilnye pilpres kemarenan menteri agamenye amsyiong,,0.0,Negatif,0.007961501367390156
0,1.2266780589223444e+18,3_setiyanto,Mon Feb 10 01:23:34 +0000 2020,jsp orang gila stress pendukungnya makanya pilpres orang gila milih klo orang gila milih pakdhe menang,,0.0,Positif,0.849759042263031
0,1.2266777745023836e+18,muhidin40874764,Mon Feb 10 01:22:26 +0000 2020,hasil survey lembaga kredibel rakyat mega korupsi jiwasraya rakyat perca,,927.0,Negatif,0.27352994680404663
0,1.2266772453154038e+18,Masdjodi1,Mon Feb 10 01:20:20 +0000 2020,pilpres ivent politik mega skandal dibelakangnya syahwat kekuasaan mengalahkan moral etik,,2.0,Positif,0.9402837753295898
0,1.2266771917415588e+18,nararifki,Mon Feb 10 01:20:07 +0000 2020,ketemu saudara lebaran me halo sodara halo me jangan body shaming me jangan pacar skripsi kap,,3468.0,Positif,0.9371682405471802
0,1.2266764937884058e+18,indoinsidenews,Mon Feb 10 01:17:21 +0000 2020,pengamat politik gerakan perubahan garpu muslim arbi menilai janji presiden jokowi pilpres menteri keuangan sri mulyani sakit perut,srimulyani; ,0.0,Negatif,0.003208152251318097
0,1.2266764646212116e+18,herdiman29,Mon Feb 10 01:17:14 +0000 2020,halah kontol pilpres parah pemilihan kepala daerah dki jaka a agitasi menggila woo,,0.0,Negatif,0.0225084088742733
0,1.226676383276925e+18,sirandry_78,Mon Feb 10 01:16:54 +0000 2020,alhamdulillah pilpres stres mencoblos sholat dhuha dulu alhamdulillah stres waras jgnkan berani nyekek polisi ditilang gegara sim mati ikhlas,,0.0,Negatif,0.04810323193669319
0,1.226673842942165e+18,Mun4fikunn,Mon Feb 10 01:06:49 +0000 2020,woiibbangun bong pilpres deh usai prabowo deh menhan mjilat mulu mkritik lbh dipojokan sono ssama bajer terusin puja puji jkw,,0.0,Netral,0.6052615642547607
0,1.226673748868096e+18,PILPRES__2014,Mon Feb 10 01:06:26 +0000 2020,malam kak juniordanyw,,0.0,Positif,0.8894632458686829
0,1.2266733137300644e+18,Mun4fikunn,Mon Feb 10 01:04:43 +0000 2020,jiahh mkn kliatan dongoknya cek tl sy tipikal bajer iya gt lsg nuduh kubu sebelah deh kenyang digituin pilpres,,0.0,Netral,0.6652045249938965
0,1.2266722904037376e+18,Mamiksadja,Mon Feb 10 01:00:39 +0000 2020,hasil pemilihan kepala daerah membuktikan jokowi menang pilpres kehebatan pdip pdip menang pileg mengusung joko,,1.0,Negatif,0.33757442235946655
0,1.2266719640575672e+18,PATAS_AC,Mon Feb 10 00:59:21 +0000 2020,prp beliau takut anak mantu nya dimusuhi intoleran dibutuhkan suaranya pengusung anak mantunya dominan kubu kalah pilpres kemarin anak mantunya pendatang baru partai bapaknya senior berpuluh dilangkahi,,0.0,Negatif,0.049128204584121704
0,1.2266714937921987e+18,addinsalnova70,Mon Feb 10 00:57:29 +0000 2020,adakah percaya virus corona masuk indonesia hmm pilpres deh bohongnya pencitraan kabinet pembohongan publik,,0.0,Netral,0.6804614663124084
0,1.226671011875025e+18,Fatimah_Syaff,Mon Feb 10 00:55:34 +0000 2020,rg isu bohong janji kampanye pilpres smpe skr g,,0.0,Negatif,0.012008029036223888
0,1.2266703216603873e+18,Fatimah_Syaff,Mon Feb 10 00:52:49 +0000 2020,interospeksi pak bicara isu bohong hoex isu bohong hoex sndr nyebar isu bohong kampanye pilpres klw g dibilang isu bohong berati tipu penduduk indonesia pak,,1.0,Negatif,0.002174095017835498
0,1.2266695494092964e+18,APriatno9,Mon Feb 10 00:49:45 +0000 2020,kasusnya menguap korupsi nya support dana pilpres lippo berapa telusuri nggak,bacotsantuy; ,0.0,Negatif,0.033803630620241165
0,1.2266694911504548e+18,Joe43369941,Mon Feb 10 00:49:31 +0000 2020,jokowi ini tetep pilih prabowo klu nyalonin pilpres lagi pilpres kemarin,,0.0,Negatif,0.04614285007119179
0,1.226669088694358e+18,bpriady,Mon Feb 10 00:47:55 +0000 2020,pilpres mayoritas suara minoritas memilih,,5.0,Positif,0.7626884579658508
0,1.2266688333074473e+18,Hin1818,Mon Feb 10 00:46:54 +0000 2020,permisifme penguasa disetiap rejim intoleran melahirkan radikalisme dipastikan takutnya ke,,3.0,Negatif,0.2268434762954712
0,1.2266687456925737e+18,syad_XCI,Mon Feb 10 00:46:34 +0000 2020,orang kalah pilpres yaa,,0.0,Positif,0.8598389029502869
0,1.226668704764584e+18,ViceVersa09,Mon Feb 10 00:46:24 +0000 2020,hassan se nya virus corona seram pemilihan pilpres indonesia petugas polisi tewas dibilang,,2248.0,Positif,0.9471190571784973
0,1.2266686521344246e+18,HdSarira,Mon Feb 10 00:46:11 +0000 2020,chotimah ario slogan pilpres selebihnya urus sendiri ngehe gak,,0.0,Negatif,0.04626012220978737
0,1.2266683671650468e+18,gusman_ery,Mon Feb 10 00:45:03 +0000 2020,kalah pilpres kemarin prabowo stress pendukung jokowi,,0.0,Netral,0.4412778913974762
0,1.2266682885428265e+18,MSjohirin,Mon Feb 10 00:44:45 +0000 2020,hasil pemilihan kepala daerah membuktikan jokowi menang pilpres kehebatan pdip pdip menang pileg mengusung jokowi,,1.0,Negatif,0.33757442235946655
0,1.2266667012336148e+18,ytyt07829096,Mon Feb 10 00:38:26 +0000 2020,mahal harnya pohon mahoni jadikan modal persiapa pilpres,,0.0,Positif,0.8960273265838623
0,1.2266665004564726e+18,BarcaMU93,Mon Feb 10 00:37:38 +0000 2020,didu pemilihan kepala daerah jujur pilpres jujur prabowo presiden iya pakai,,0.0,Netral,0.5222049355506897
0,1.2266664734200177e+18,CharlieYoungky,Mon Feb 10 00:37:32 +0000 2020,chotimah kejagung resmi menambah tersangka total semoga tersangka bicara jujur jatuh t,,48.0,Positif,0.9738419055938721
0,1.2266661842436997e+18,PILPRES__2014,Mon Feb 10 00:36:23 +0000 2020,pagi juniordanyw,,0.0,Netral,0.6010496020317078
0,1.2266651599946998e+18,HeriPurwanto99,Mon Feb 10 00:32:19 +0000 2020,semenjak media kasih ruang propaganda intoleran pilgub dki pilpres brutal dikasih pang,,1.0,Positif,0.7901422381401062
0,1.226664015725654e+18,LusiHQ,Mon Feb 10 00:27:46 +0000 2020,mas pilpres periode presiden benci beliau kelompok oposisi ini kelompok oposisi benci beliau diamnya beliau intoleran indonesia pendukung beliau marah,,24.0,Netral,0.607499361038208
0,1.2266637060224e+18,YogaKrisnanda2,Mon Feb 10 00:26:32 +0000 2020,minang curang pilpres doang di lapang juga bawaan orok,,0.0,Positif,0.8744455575942993
0,1.2266626330481664e+18,LusiHQ,Mon Feb 10 00:22:16 +0000 2020,tarigan pilpres kemarin menduga wakil dipilih nya tokoh intoleran g,,1.0,Negatif,0.00654974952340126
0,1.2266621130886963e+18,Denibudiargo,Mon Feb 10 00:20:12 +0000 2020,amagai official sependapat anda segi manfaat anggaran sejarah ditulis bang konyol membangun terowongan jembatan merajut orang terpecah beda pendapat akibat pilpres,,0.0,Positif,0.9088839292526245
0,1.226659326422438e+18,rissapertama,Mon Feb 10 00:09:08 +0000 2020,persis pilpres persis,,0.0,Positif,0.9851043820381165
0,1.2266590811311964e+18,MatJohar2,Mon Feb 10 00:08:09 +0000 2020,manusia saudara seiman muslim saudara sebangsa setanah air manusia maka julukan cebong sialan selepas usainya pilpres jika berfikir,,0.0,Negatif,0.18629981577396393
0,1.226658652452352e+18,PILPRES__2014,Mon Feb 10 00:06:27 +0000 2020,siang juniordanyw,,0.0,Netral,0.6010496020317078
0,1.2266584796805734e+18,elutanwar,Mon Feb 10 00:05:46 +0000 2020,marufamin ri ainul yaqin dpastikan pkerjaan infrakstruktur pemerintah pusat berhubgn biaya kemenangan pilpres pileg krena kemudaratan masif akn azab pedih ymmengetahui,,0.0,Positif,0.9320778846740723
0,1.2266578652318188e+18,Indomaju4,Mon Feb 10 00:03:19 +0000 2020,semenjak media kasih ruang propaganda intoleran pilgub dki pilpres brutal dikasih panggung politikus busuk issue sara panggung kaum intoleran minoritas ruang propaganda kebencian,,1.0,Positif,0.796284019947052
0,1.2266546066267054e+18,Dade88020008,Sun Feb 09 23:50:23 +0000 2020,jsp kasihan kalah pilpres group pecundang,,0.0,Positif,0.9638286828994751
0,1.2266534203852554e+18,ioneinoe,Sun Feb 09 23:45:40 +0000 2020,mas white collar radicalism and intolerancy mah berjalan menguat pilpres yl persiapan comeback bgtlah mental inlander mengaku ilmu berjiwa budak berpikir maju,,0.0,Positif,0.9644633531570435
0,1.2266510819098993e+18,PILPRES__2014,Sun Feb 09 23:36:22 +0000 2020,sore juniordanyw,,0.0,Negatif,0.003010251559317112
0,1.2266507180454994e+18,syarifjogja,Sun Feb 09 23:34:55 +0000 2020,krisis keuangan jiwasraya gagal bayar jutaan nasabah kerugian capai triliun pilpres kat,,258.0,Netral,0.5375684499740601
0,1.2266500812411576e+18,Rudi_Tarigan,Sun Feb 09 23:32:24 +0000 2020,pilpres kemarin menduga wakil dipilih nya tokoh intoleran golongan putih,,1.0,Negatif,0.00654974952340126
0,1.2266462877364347e+18,cucuhidayat071,Sun Feb 09 23:17:19 +0000 2020,terbukti mahar ini pasangan duo kardus layak kontestan pilpres meng edukasi masyarakat pastikan,,0.0,Negatif,0.05825015902519226
0,1.2266439349583708e+18,kuaajajaalajuja,Sun Feb 09 23:07:58 +0000 2020,aktifis senior ombudsman memanggil menteri keuangan sri mulyani dengar keterangannya pernyataan,,0.0,Positif,0.9632030725479126
0,1.2266435477234647e+18,PILPRES__2014,Sun Feb 09 23:06:26 +0000 2020,malam juniordanyw,,0.0,Positif,0.8894632458686829
0,1.2266398300853207e+18,fachryB,Sun Feb 09 22:51:40 +0000 2020,data intoleransi indonesia barat timur daerah pilpres dikuasai siapa partai politik dominan sana pemimpin daerahnya berorientasi politik partai politik mana,,0.0,Netral,0.5494888424873352
0,1.226638878557139e+18,futuristic889,Sun Feb 09 22:47:53 +0000 2020,mencari,Capres; Pilpres; Ganjar; SandiagaUno; ,0.0,Positif,0.7640849947929382
0,1.2266359832626012e+18,PILPRES__2014,Sun Feb 09 22:36:22 +0000 2020,kabar juniordanyw,,0.0,Negatif,0.036809101700782776
0,1.2266348924793037e+18,AntoJagad3,Sun Feb 09 22:32:02 +0000 2020,hombreng pihat pejantan lihat kuda jantan iya horni org iya nara sumber tivi pilpres kelkelkelkel org syaraf mestinya diobati bukan diundang berdiskusi,,0.0,Positif,0.9185926914215088
0,1.2266347226855424e+18,prawotoaji24,Sun Feb 09 22:31:22 +0000 2020,kompetisi pesta demokrasi pilkada pilpres lain lain ngr mk tampil berkuasa hnyalah mmlk dkgan uang mengikuti tampil pmngnya pr mafia mlng rampok lain lain pjbt ngr phm ngak mrk itu,,0.0,Negatif,0.234431192278862
0,1.2266302438902907e+18,ntt_one,Sun Feb 09 22:13:34 +0000 2020,pilpres pertarungan mempertahankan pancasila mengganti khilafah,,0.0,Positif,0.992382824420929
0,1.2266292222249738e+18,becak125cc,Sun Feb 09 22:09:30 +0000 2020,agama wajan ayat mayat kriminalisasi ulama politisasi masjid khilafuck pilpres papua gerah lihat,,22.0,Negatif,0.0032865656539797783
0,1.2266284379320074e+18,PILPRES__2014,Sun Feb 09 22:06:23 +0000 2020,kabar kak juniordanyw,,0.0,Negatif,0.036809101700782776
0,1.22662786258253e+18,CumiCue,Sun Feb 09 22:04:06 +0000 2020,kangen kenangan pilpres tersisa kelucuan waketum gerindra arief poyuono,,59.0,Positif,0.9886459112167358
0,1.2266260374018662e+18,Syoe10,Sun Feb 09 21:56:51 +0000 2020,dagelan namanya pilihan dipilihkan setress apalagi x pilpres permanen jdnya cuma maunya nyetopin biar aja,,0.0,Negatif,0.020390871912240982
0,1.2266208832061972e+18,PILPRES__2014,Sun Feb 09 21:36:22 +0000 2020,nomer telpon donk kak juniordanyw,,0.0,Negatif,0.125027596950531
0,1.2266167824393748e+18,AgusSup39011241,Sun Feb 09 21:20:05 +0000 2020,hasil pilpres materi kampanye,,197.0,Negatif,0.09299520403146744
0,1.2266133412477952e+18,PILPRES__2014,Sun Feb 09 21:06:24 +0000 2020,follow me kak juniordanyw,,0.0,Negatif,0.0031919232569634914
0,1.226608404967248e+18,RahayuShintta,Sun Feb 09 20:46:47 +0000 2020,kalau terbukti mahar ini pasangan duo kardus layak kontestan pilpres meng edukasi masyarakat pastikan,2019TetapJokowi; 2019JokowiMarufAmin; ,0.0,Negatif,0.05825015902519226
0,1.22660616348928e+18,HasbyYusuf9,Sun Feb 09 20:37:53 +0000 2020,pilpres ivent politik mega skandal dibelakangnya syahwat kekuasaan mengalahkan moral etika,,2.0,Positif,0.9402837753295898
0,1.2266057829023089e+18,PILPRES__2014,Sun Feb 09 20:36:22 +0000 2020,follback kak juniordanyw,,0.0,Netral,0.6010496020317078
0,1.2266037639656858e+18,aisa_jasmine,Sun Feb 09 20:28:21 +0000 2020,mengkritisi kinerja jokowi bangsa rakyat indonesia sejahtera hak kewajiban beliau unt lantang menegur beliau sp mempertaruhkan nama partainya bergabung dipartai koalisi pilpres lalu,,0.0,Positif,0.8909541964530945
0,1.2265986429385933e+18,elan_ghusma,Sun Feb 09 20:08:00 +0000 2020,akibat pilpres bermasalah,,1.0,Negatif,0.029235875234007835
0,1.2265982470759997e+18,PILPRES__2014,Sun Feb 09 20:06:25 +0000 2020,follow back kakak juniordanyw,,0.0,Negatif,0.0031919232569634914
0,1.226595370274177e+18,therealtsy,Sun Feb 09 19:54:59 +0000 2020,ganjar ridwan kamil maju pilpres,,0.0,Negatif,0.006228439975529909
0,1.226593978318934e+18,EkaBudi05,Sun Feb 09 19:49:28 +0000 2020,pra pasca pilpres pe ini respek polisi densus sabhara brimob polisi lintas krn,,673.0,Netral,0.5893703103065491
0,1.2265915531094262e+18,aisa_jasmine,Sun Feb 09 19:39:49 +0000 2020,yth pilpres semangat membara menentukan pilihan jokowi ma ruf beliau kepala negara presiden baik buruk negeri trgantung orang cetak salah orang bertanggung semua,,0.0,Netral,0.6170760989189148
0,1.226590683550503e+18,PILPRES__2014,Sun Feb 09 19:36:22 +0000 2020,follow back juniordanyw,,0.0,Negatif,0.0031919232569634914
0,1.2265885641351127e+18,riritvian,Sun Feb 09 19:27:57 +0000 2020,piyuu pemborosan uang pengusaha uangnya jasanya bapaknya membantu keti,,2.0,Positif,0.9926395416259766
0,1.2265831392852337e+18,PILPRES__2014,Sun Feb 09 19:06:23 +0000 2020,sekolah kak juniordanyw,,0.0,Netral,0.6010496020317078
0,1.2265814593490166e+18,SaveIndonesia24,Sun Feb 09 18:59:43 +0000 2020,bakhtiar sih urusan indo kaga indo gegayaan bani togog nolak m,,12.0,Netral,0.5710262060165405
0,1.2265807300434985e+18,tedi_pirmansyah,Sun Feb 09 18:56:49 +0000 2020,ciri khas mas juru bicara pilpres iya salah sutr,,6.0,Negatif,0.2686474621295929
0,1.2265786038878454e+18,AlfredVP,Sun Feb 09 18:48:22 +0000 2020,presiden apkh membiarkan berkecamuk nkri ketegasan presiden jokowi mendagri diam berkutik disaat pilpres ttap setia mndukung skalipun diserang sialan kadrun,NegeriIntoleran; ,0.0,Negatif,0.12393498420715332
0,1.2265782696940872e+18,ranioktaviani92,Sun Feb 09 18:47:02 +0000 2020,gaes tahukah kalian pilpres memilih buruk relakah negara dikuasai baik mari cegah buruk berkuasa memilih baik,Jokowi2Periode; Jokowi2Periode; JokowiMaruf2019; ,0.0,Positif,0.977064311504364
0,1.226577027974611e+18,spiderr__matrix,Sun Feb 09 18:42:06 +0000 2020,matrix mei,,1.0,Netral,0.6010496020317078
0,1.2265769618514084e+18,Makmur13745478,Sun Feb 09 18:41:51 +0000 2020,iya viral video rapat ahok singgung fee proyek reklamasi dana pilpres dibatalkan proyeknya ganti ruginya dana rata bikin proyek lagi ibukota baru,,0.0,Netral,0.608050525188446
0,1.2265758045925827e+18,TheendTo,Sun Feb 09 18:37:15 +0000 2020,matrix mei meyniejt spendapat bim gak langsung hantam pssi iya skrang lihat stabilitas ekonomi indonesia baikan dibanding pilpres kemaren skrang stabilitas kacau parah virus corona berdampak kestabilitas ekonomi,,1.0,Positif,0.9005366563796997
