,ID,Username,Date,Tweet,Hashtags,RT,SA,Float
0,1.2260077589330903e+18,EMeilanial,Sat Feb 08 05:00:02 +0000 2020,omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju jokowi jiwasraya solusijiwasraya sabturebahan janganpercayahoaxopm sapamantan bacotsantuy papuatidaksukaopm opmselalunyebarhoax awashoaxviruscorona,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; Jokowi; Jiwasraya; solusijiwasraya; sabturebahan; janganpercayahoaxOPM; sapamantan; bacotsantuy; papuatidaksukaOPM; opmselalunyebarhoax; awashoaxviruscorona; ,0.0,Netral,0.6010496020317078
0,1.226006223171928e+18,MbakMeida,Sat Feb 08 04:53:56 +0000 2020,suami bertobat didukung lingkungan supportive percuma seringkali bikin perselingkuhan kumat lagi belah egois memahami mbakmeida padepokandewicinta semarang indonesia indonesiamaju konsultanrumahtangga,mbakmeida; padepokandewicinta; semarang; Indonesia; IndonesiaMaju; konsultanrumahtangga; ,0.0,Negatif,0.18842989206314087
0,1.2260035421602406e+18,dodi_ahmad07,Sat Feb 08 04:43:17 +0000 2020,perjuangan presiden jokowi dorong hilirisasi riset inovasi produk unggulan nasional pdiperjuangan,PDIPerjuangan; ,2.0,Positif,0.9752817749977112
0,1.2260035213690798e+18,dodi_ahmad07,Sat Feb 08 04:43:12 +0000 2020,perjuangan wapres kh ma ruf amin radikalisme dihilangkan indonesia maju pdiperjuangan ind,PDIPerjuangan; ,3.0,Positif,0.98234623670578
0,1.2260032137588204e+18,Indonesia4Peace,Sat Feb 08 04:41:58 +0000 2020,omnibus law mempermudah masuknya tka indonesiamaju omnibuslaw kitaindonesia,IndonesiaMaju; OmnibusLaw; KitaIndonesia; ,0.0,Positif,0.7427030801773071
0,1.2260029480454717e+18,Indonesia4Peace,Sat Feb 08 04:40:55 +0000 2020,omnibus law memperluas lapangan kerja kitaindonesia indonesiamaju omnibuslaw,KitaIndonesia; IndonesiaMaju; OmnibusLaw; ,0.0,Positif,0.9844521284103394
0,1.2260022178129428e+18,dodi_ahmad07,Sat Feb 08 04:38:01 +0000 2020,perjuangan presiden jokowi apresiasi model pengelolaan sampah lintas kabupaten kota tpa banjarbakula,,2.0,Netral,0.5040295720100403
0,1.2260007588074824e+18,sharadhianingg1,Sat Feb 08 04:32:13 +0000 2020,adeknya niccvv dude bacotsantuy indonesiamaju recehantwitter recehkantwitter lfl,bacotsantuy; IndonesiaMaju; recehantwitter; RECEHKANTWITTER; lfl; ,31.0,Positif,0.9714770317077637
0,1.2259943133576438e+18,SebastianBara4,Sat Feb 08 04:06:36 +0000 2020,jokowi maruf tingkatkan ekonomi investasi indonesiamaju,indonesiamaju; ,0.0,Positif,0.9918391108512878
0,1.2259935222615532e+18,AboeAboeian,Sat Feb 08 04:03:28 +0000 2020,indonesiamaju,IndonesiaMaju; ,0.0,Netral,0.6010496020317078
0,1.2259871704999076e+18,BiLLRaY2019,Sat Feb 08 03:38:13 +0000 2020,presiden jokowi resmikan tpa sampah regional banjarbakula banjarbaru presiden jokowi apresiasi model pengelolaan sampah lintas kabupaten kota tpa banjarbakula indonesiamaju,IndonesiaMaju; ,14.0,Negatif,0.19808292388916016
0,1.2259833342761943e+18,Onky_Rozie,Sat Feb 08 03:22:59 +0000 2020,kesenjangan komponen bangsa ini wujudkan persatuan kawal visi indonesia maju indonesiamaju gerakanmahasiswa salampergerakan persatuanindonesia,indonesiamaju; gerakanmahasiswa; salampergerakan; persatuanindonesia; ,0.0,Positif,0.9429864883422852
0,1.2259817254544548e+18,juventini_3rwin,Sat Feb 08 03:16:35 +0000 2020,growth ekonomi indonesia ranking asean presentasi dan singapura growth ranking indonesia growth singapura indonesiamaju,IndonesiaMaju; ,0.0,Positif,0.9966616630554199
0,1.2259775520172646e+18,MGEindonesia,Sat Feb 08 03:00:00 +0000 2020,konsultasi software mg enterprise aja dijamin bisnis solusi terbaik surabaya trucking accounting software bisnis umkm jawatimur indonesiamaju weekend sabturebahan,surabaya; trucking; accounting; software; bisnis; UMKM; JawaTimur; IndonesiaMaju; weekend; SabtuRebahan; ,0.0,Netral,0.5452804565429688
0,1.22597296485777e+18,nidyaayu13,Sat Feb 08 02:41:46 +0000 2020,tni menjamin observasi wni natuna keselamatan bangsa dukungpemerintah indonesiamaju tni natuna,DukungPemerintah; IndonesiaMaju; TNI; Natuna; ,0.0,Positif,0.9757083654403687
0,1.225972184524288e+18,nidyaayu13,Sat Feb 08 02:38:40 +0000 2020,pemerintah mewaspadai kepulangan wni eks isis dukungpemerintah indonesiamaju eksisis,DukungPemerintah; IndonesiaMaju; EksISIS; ,0.0,Netral,0.465373158454895
0,1.2259716514240512e+18,Indonesia4Peace,Sat Feb 08 02:36:33 +0000 2020,omnibus law mempercepat pembuatan kebijakan kitaindonesia indonesiamaju,KitaIndonesia; IndonesiaMaju; ,0.0,Negatif,0.1467462033033371
0,1.225971344103207e+18,Lilyand45,Sat Feb 08 02:35:20 +0000 2020,isu bohong virus corona berbahaya virusnya dukungpemerintah indonesiamaju viruscorona hoaxviruscorona,DukungPemerintah; IndonesiaMaju; VirusCorona; HoaxVirusCorona; ,0.0,Negatif,0.12099360674619675
0,1.225971290139267e+18,Indonesia4Peace,Sat Feb 08 02:35:07 +0000 2020,omnibus law bikin koperasi mudah orang saja omnibuslaw indonesiamaju,OmnibusLaw; IndonesiaMaju; ,0.0,Positif,0.984090268611908
0,1.225970987520295e+18,lintah_papa_a,Sat Feb 08 02:33:55 +0000 2020,papa a teruntuk menyakiti kau mengerti hati benda mati jumatberkah indonesiamaju,JumatBerkah; IndonesiaMaju; ,1.0,Positif,0.9647747874259949
0,1.2259708047031296e+18,Indonesia4Peace,Sat Feb 08 02:33:11 +0000 2020,omnibus law tingkatkan iklim investasi omnibuslaw kitaindonesia indonesiamaju,OmnibusLaw; KitaIndonesia; IndonesiaMaju; ,0.0,Netral,0.6010496020317078
0,1.2259704341154324e+18,Indonesia4Peace,Sat Feb 08 02:31:43 +0000 2020,tujuan omnibus law cipta lapangan kerja omnibuslaw ciptalapangankerja indonesiamaju,OmnibusLaw; CiptaLapanganKerja; IndonesiaMaju; ,0.0,Positif,0.9680782556533813
0,1.2259702758307922e+18,Lilyand45,Sat Feb 08 02:31:05 +0000 2020,peran pemerintah menurunkan angka stunting indonesia dukungpemerintah indonesiamaju stunting,DukungPemerintah; IndonesiaMaju; Stunting; ,0.0,Positif,0.8951228260993958
0,1.225968763448656e+18,rudy_29243,Sat Feb 08 02:25:05 +0000 2020,apakatadunia apakatanetizen netizen dkijakarta nkrihargamati detik kompastv tvone indonesiamaju jakarta jakartabanjir monas president,apakatadunia; apakatanetizen; netizen; DKIJakarta; nkrihargamati; liputan6; detik; kompastv; tvone; IndonesiaMaju; Jakarta; JakartaBanjir; monas; President; ,0.0,Netral,0.6010496020317078
0,1.2259683875467633e+18,Globalnews222,Sat Feb 08 02:23:35 +0000 2020,indonesia is working with consultants mckinsey co boston consulting group to revamp some state firms https,,2.0,Positif,0.8118982911109924
0,1.225966933717078e+18,RajaCEBONG_01,Sat Feb 08 02:17:49 +0000 2020,jokowi ma ruf merancang program strategis kerja gubernurterbodoh sibuk tanam pohon monas banjir saveindonesia indonesiamaju,gubernurterbodoh; banjir; saveindonesia; IndonesiaMaju; ,0.0,Negatif,0.07474231719970703
0,1.2259346389604024e+18,donnymadonna7,Sat Feb 08 00:09:29 +0000 2020,menggapai kemajuan terlepas beraneka rintangan halangan silih berganti indonesiamaju mari dukung segenap hati anak bangsa berkarya berkarya sumbangsih masing,,0.0,Positif,0.9940120577812195
0,1.2259257860135813e+18,DrawingPrice,Fri Feb 07 23:34:18 +0000 2020,vasanta innopark prospek terbaik infrastruktur dibangun captive market besar ekspatriat terbanyak capital gain besar daerah industri penghasil ekspor tertinggi indonesia tower indonesiamaju,IndonesiaMaju; ,0.0,Positif,0.995830237865448
0,1.2258822492932874e+18,DrawingPrice,Fri Feb 07 20:41:18 +0000 2020,salut takviri mention gibran indonesiamaju,IndonesiaMaju; ,0.0,Netral,0.6272649168968201
0,1.2258618622411612e+18,alfad_nur,Fri Feb 07 19:20:18 +0000 2020,e ri russia bahagia anniversary indonesia russia di,,3.0,Netral,0.6010496020317078
0,1.2258506498473247e+18,bmulyadi,Fri Feb 07 18:35:44 +0000 2020,indonesia imigrasi ri indonesiamaju indonesia indonesian travel warning singapura status corrona indonesia,indonesiaMaju; Indonesia; indonesian; ,0.0,Positif,0.8203651905059814
0,1.22584700656998e+18,FiraSaveera,Fri Feb 07 18:21:16 +0000 2020,omnibus law pesangon pekerja kontrak ditambah jaminan kehilangan pekerjaan tambahan modal skill indonesiamaju omnibuslaw,IndonesiaMaju; OmnibusLaw; ,0.0,Positif,0.9777175188064575
0,1.2258224451871908e+18,AhmadGaza5,Fri Feb 07 16:43:40 +0000 2020,noor sekretaris jenderal kereen ketum keren presiden kereen indonesiamaju pbb jokow,IndonesiaMaju; ,1.0,Netral,0.4642667770385742
0,1.2258186872879186e+18,dLinda16,Fri Feb 07 16:28:44 +0000 2020,bumi cendrawasih bangkit indonesia papuabangkit indonesiamaju,Papuabangkit; IndonesiaMaju; ,0.0,Positif,0.9931065440177917
0,1.2258145412141588e+18,CyberBrihiz,Fri Feb 07 16:12:15 +0000 2020,noor sekretaris jenderal kereen ketum keren presiden kereen indonesiamaju pbb jokowi,IndonesiaMaju; ,1.0,Netral,0.4642667770385742
0,1.2257968037123113e+18,indonesiaku_oke,Fri Feb 07 15:01:46 +0000 2020,natunankri omnibuslaw papuankri kerjanyata jokowidicintairakyat jokowilagi kitauntuksatu sdmunggul indonesiamaju,NatunaNKRI; omnibuslaw; PapuaNKRI; KerjaNyata; jokowidicintairakyat; jokowilagi; kitauntuksatu; SDMUnggul; IndonesiaMaju; ,0.0,Netral,0.6010496020317078
0,1.22579386422238e+18,PDI_Perjuangan,Fri Feb 07 14:50:06 +0000 2020,presiden jokowi apresiasi model pengelolaan sampah lintas kabupaten kota tpa banjarbakula pdiperjuangan indonesiamaju,PDIPerjuangan; IndonesiaMaju; ,2.0,Netral,0.5040295720100403
0,1.2257831551954412e+18,SodiqAmrullah,Fri Feb 07 14:07:32 +0000 2020,i o e s i a indonesiamaju kurangibumn,IndonesiaMaju; kurangibumn; ,0.0,Netral,0.4760878086090088
0,1.225781433781764e+18,J2Pid,Fri Feb 07 14:00:42 +0000 2020,id presiden jajaran terkait menteri lingkungan hidup kehutanan polri siapa,,7.0,Positif,0.935079038143158
0,1.2257790051748454e+18,BrianSyam,Fri Feb 07 13:51:03 +0000 2020,indonesia berdiri tegak menjalankan politik negeri bebas aktif bermartabat diplomasi indonesia kepentingan nasiona berkontribusi dunia indonesiamaju,IndonesiaMaju; ,0.0,Positif,0.9791330695152283
0,1.2257783003808317e+18,antubanyu100,Fri Feb 07 13:48:15 +0000 2020,prabowo kp ri allahuakbar semoga m,,18.0,Netral,0.6010496020317078
0,1.2257709441881498e+18,NgapakIlham,Fri Feb 07 13:19:01 +0000 2020,omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju jokowi jiwasraya solusijiwasraya jumatambyar janganpercayahoaxopm sapamantan bacotsantuy papuatidaksukaopm opmselalunyebarhoax awashoaxviruscorona,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; Jokowi; Jiwasraya; solusijiwasraya; jumatambyar; janganpercayahoaxOPM; sapamantan; bacotsantuy; papuatidaksukaOPM; opmselalunyebarhoax; awashoaxviruscorona; ,0.0,Netral,0.6010496020317078
0,1.2257698225180385e+18,CSetiasifa,Fri Feb 07 13:14:34 +0000 2020,ahahhaa omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju jokowi jiwasraya solusijiwasraya jumatambyar janganpercayahoaxopm sapamantan bacotsantuy papuatidaksukaopm awashoaxviruscorona,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; Jokowi; Jiwasraya; solusijiwasraya; jumatambyar; janganpercayahoaxOPM; sapamantan; bacotsantuy; papuatidaksukaOPM; awashoaxviruscorona; ,0.0,Netral,0.6010496020317078
0,1.2257694806654976e+18,SUtamiah,Fri Feb 07 13:13:12 +0000 2020,before and after omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju jokowi jiwasraya solusijiwasraya jumatambyar janganpercayahoaxopm sapamantan bacotsantuy papuatidaksukaopm awashoaxviruscorona,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; Jokowi; Jiwasraya; solusijiwasraya; jumatambyar; janganpercayahoaxOPM; sapamantan; bacotsantuy; papuatidaksukaOPM; awashoaxviruscorona; ,0.0,Netral,0.6010496020317078
0,1.2257691865608847e+18,DewitaSuryani1,Fri Feb 07 13:12:02 +0000 2020,phk takut omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju jokowi,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; Jokowi; ,0.0,Netral,0.5680393576622009
0,1.2257685919805153e+18,ododaja,Fri Feb 07 13:09:40 +0000 2020,langkah pemerintahan menghadapi merebaknya virus corona republik rakyat tiongkok evakuasiwniwuhan jubi,EvakuasiWNIWuhan; ,63.0,Positif,0.7685416340827942
0,1.225768475810906e+18,EMeilanial,Fri Feb 07 13:09:12 +0000 2020,perijinan mudah penjualan meningkat omnibuslaw omnibuslawuntuknegeri dukungomnibuslaw omnibuslawproaseng omnibuslawnggedabrus indonesiamaju,OmnibusLaw; omnibuslawuntuknegeri; dukungomnibuslaw; omnibuslawproaseng; omnibuslawnggedabrus; IndonesiaMaju; ,0.0,Positif,0.8263095021247864
0,1.2257669130048553e+18,MGEindonesia,Fri Feb 07 13:03:00 +0000 2020,bisnis butuh inovasi mg enterprise membantu sofware terbaik surabaya trucking accounting software bisnis umkm jawatimur indonesiamaju jumatberkah,surabaya; trucking; accounting; software; bisnis; UMKM; JawaTimur; IndonesiaMaju; JumatBerkah; ,0.0,Positif,0.994347870349884
0,1.2257647914713375e+18,Kamilludin18,Fri Feb 07 12:54:34 +0000 2020,melayani pemindahan wuhan khitah penguasa penangguhan memasukkan makanan minuman bwang ki kucam tampan apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.6337881088256836
0,1.2257645587629998e+18,FahriAlfatih6,Fri Feb 07 12:53:39 +0000 2020,melakukn evakuasi wuhan kebijkaan pmrintah dlam moratorium impor makanan minuman dn bwang putih patu apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Negatif,0.03812934085726738
0,1.2257645195630305e+18,KartikaFesya,Fri Feb 07 12:53:29 +0000 2020,penguasa menyarak tatkala komoditas konsumsi minuman tiongkok tindakan tertera daya mencegah pendakwah virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9102499485015869
0,1.2257643439475261e+18,AsriAmandaa,Fri Feb 07 12:52:47 +0000 2020,pemerintah mnghntikan smntara impor produk makanan minuman tiongkok langkah mrpk upaya mencegh penyebar virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.7403366565704346
0,1.2257642868798218e+18,BellaArsita9,Fri Feb 07 12:52:34 +0000 2020,melaksanakan penyelamatan wuhan garis haluan penguasa penundaan memasukkan makanan minuman bwang ki murni senonoh apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.6337881088256836
0,1.2257641620405494e+18,MelaniaFitriyaa,Fri Feb 07 12:52:04 +0000 2020,negeri menyarak senyampang memasukkan kreasi rezeki minuman tiongkok tercantum usaha mencegah wartawan virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9395135045051575
0,1.2257641229748142e+18,AdeilIlyas,Fri Feb 07 12:51:55 +0000 2020,mlakukan evakuasi wuhan kebjakan pmrintah dlam moratorium impor makanan minuman bwang putih patu apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Negatif,0.3396390974521637
0,1.2257640725424988e+18,heidiiram,Fri Feb 07 12:51:43 +0000 2020,kesungguhan pemimpin jokowi widodo menyusun ibukota lantas ri maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.8621528744697571
0,1.2257639563476582e+18,rustam_wulan,Fri Feb 07 12:51:15 +0000 2020,melantaskan penyelamatan wuhan kecendekiaan penguasa penundaan makanan minuman bwang pucat sopan apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.6337881088256836
0,1.2257639093462876e+18,felia_mori,Fri Feb 07 12:51:04 +0000 2020,keseriusan prsidem jkowi dlam mbangun ibukota agr endonesia maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9398924708366394
0,1.2257638910926807e+18,DitooPradito,Fri Feb 07 12:50:59 +0000 2020,pmerintah mnghntikan smentara impor produk makanan minuman tiongkok langkah trsbt merupkn upaya mencegh penyebar virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.5386012196540833
0,1.2257638083012895e+18,JillianLeila,Fri Feb 07 12:50:40 +0000 2020,presideng joko widodo mbangun ibukota mbangun reputasi kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.986681342124939
0,1.2257637761436221e+18,HanielIndira,Fri Feb 07 12:50:32 +0000 2020,ketekunan ketua joko widodo menegakkan ibukota kontemporer biar republik indonesia maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9827787280082703
0,1.22576377197867e+18,SyiifaFauzii,Fri Feb 07 12:50:31 +0000 2020,mlkukn evakuasi wuhan kebjakan pemerintah dlam moratorium impor makanan minuman bwang putih patu apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Negatif,0.03855186700820923
0,1.2257636815704146e+18,MilaJesiica,Fri Feb 07 12:50:09 +0000 2020,negeri melepas temporer barang rezeki minuman tiongkok kiprah tercatat tindakan mencegah pencerita virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9395135045051575
0,1.225763669843202e+18,FurqanHasna,Fri Feb 07 12:50:07 +0000 2020,kepala negara joko widodo menegakkan ibukota terkini menciptakan nama kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9672715067863464
0,1.225763646434726e+18,RatnaaUtari,Fri Feb 07 12:50:01 +0000 2020,pengalihan bini pura grama mewujudkan pembudidayaan kegiatan organisasi lantas maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.4418800175189972
0,1.225763598217048e+18,VidiasariAulina,Fri Feb 07 12:49:50 +0000 2020,evakuasi wuhan kebijakan pemerintah moratorium impor makanan minuman bwang putih patut apresiasikan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Negatif,0.3335074782371521
0,1.225763555250557e+18,alinaherli,Fri Feb 07 12:49:39 +0000 2020,sikap mengoper ibukota kampung kalimantan timur menunjukan penguasa republik indonesia mengerti bersih penanggulangan nan dihadapi ini indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9704588055610657
0,1.2257635444208968e+18,HafsaIndrayani,Fri Feb 07 12:49:37 +0000 2020,keseriusan peresiden jkowi mbangun ibukota agr endonesia semangkin maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9429001212120056
0,1.225763519351554e+18,dindadianti4,Fri Feb 07 12:49:31 +0000 2020,pmrintah mnghntikan smentara impor produk makanan minuman tiongkok langkah trsbut merupkn upaya mencegh penyebar virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.5386012196540833
0,1.2257635011440763e+18,SiidiqPutra,Fri Feb 07 12:49:26 +0000 2020,pemindahan kota negara mbangun kltur krj dn sstm agr mkin maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9833989143371582
0,1.225763447524057e+18,NauraRamania,Fri Feb 07 12:49:14 +0000 2020,prsiden joko widodo mbangun ibukota brru unt mbangun reputasi kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.6017675399780273
0,1.2257633825836483e+18,LunaMaharani7,Fri Feb 07 12:48:58 +0000 2020,keputusan memindahkan ibukota negara kalimantan timur menunjukan bhwa pmrth endonesia betulrt solusi prmaslhn dihadapi ini indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9589821100234985
0,1.2257633667417948e+18,stevaniqira,Fri Feb 07 12:48:54 +0000 2020,usahawan percaya perniagaan republik indonesia menembusi enam menempuh omnibus law indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9853172898292542
0,1.2257633200381665e+18,AagnesSilviaa,Fri Feb 07 12:48:43 +0000 2020,pengalihan nyonya metropolis grama mewujudkan peradaban faal strata maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.4418800175189972
0,1.225763313293783e+18,HifzaIswara,Fri Feb 07 12:48:42 +0000 2020,pemerintah menghentikan impor produk makanan minuman tiongkok langkah upaya mencegah penyebar virus korona indonesia indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.7403366565704346
0,1.225763224412287e+18,PutriSri2,Fri Feb 07 12:48:20 +0000 2020,kepala negara joko widodo membikin ibukota menjumpai membikin nama kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9672715067863464
0,1.2257632013688054e+18,CahyaEvander,Fri Feb 07 12:48:15 +0000 2020,keseriusan prsidem jkowi dlam mbangun ibukota agr endonesia smkin maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9398924708366394
0,1.2257631401234964e+18,megaalysa1,Fri Feb 07 12:48:00 +0000 2020,wiraswasta perdagangan republik indonesia masuk enam omnibus law indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9904738068580627
0,1.225763123266642e+18,acielnaena,Fri Feb 07 12:47:56 +0000 2020,progres perdagangan republik indonesia tarikh beruang kota kisaran vista tertera ditopang desakan pribumi nan meningkat indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.4950389862060547
0,1.2257630186481172e+18,litfiaafriza,Fri Feb 07 12:47:31 +0000 2020,pengalihan pokok metropolitan kawasan mewujudkan pembudidayaan pekerjaan strata segar maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.4418800175189972
0,1.2257629872956416e+18,MeidythaS,Fri Feb 07 12:47:24 +0000 2020,presideng joko widodo mbangun ibukota adalh untk mbangun reputasi dn kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Netral,0.6010496020317078
0,1.225762918051922e+18,lolacamelia2,Fri Feb 07 12:47:07 +0000 2020,produser benar benar percaya perniagaan republik indonesia v mengena enam memintasi omnibus law indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9853172898292542
0,1.2257628792336138e+18,AdeilIlyas,Fri Feb 07 12:46:58 +0000 2020,negeri a mati objek progres perdagangan menujum terukur menubuatkan via gaya kehati hatian indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Negatif,0.05670340359210968
0,1.2257627989337047e+18,litfiaafriza,Fri Feb 07 12:46:39 +0000 2020,pemindahan ibuk kota negara mbangun kltur krj sstm agr smakin maju indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9902808666229248
0,1.225762782508802e+18,almiradinanty1,Fri Feb 07 12:46:35 +0000 2020,presiden joko widodo membangun ibukota membangun reputasi kepercayaan indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9407377243041992
0,1.2257627639574036e+18,fikalolita1,Fri Feb 07 12:46:31 +0000 2020,wiraswasta perdagangan republik indonesia menembusi enam mencupaikan omnibus law indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9853172898292542
0,1.2257626313125315e+18,rustam_wulan,Fri Feb 07 12:45:59 +0000 2020,pemerinth ttap optimistis target pertumbuhan ekonomi tlah terukur tlah sikp kehati hatian indonesiamaju jokowi,IndonesiaMaju; Jokowi; ,0.0,Positif,0.9333959817886353
